category,prod_id,rating,polarity,review,review_len,review_id
Cell_Phones_and_Accessories,B002D0ZN8Y,5.0,positive,i wanted to buy a light and stereo bluetooth headset i saw a lot and i tried many from my friend before i choose this it is not very loud and do not painful to the ear but the make me sad is the box was not contain the cylinder carry case,57,5
Cell_Phones_and_Accessories,B002D0ZN8Y,1.0,negative,there is no control whatsoever with these headphones none i should not have to be some kind of techhie geek who knows all the ins and outs of avrcp software nor should i have to search and read through discussion boards to find out what should be basic info provided by the manufacturer sony should state explicitly that these headphones do not work with the iphone period,67,30
Cell_Phones_and_Accessories,B002D0ZN8Y,5.0,positive,super small light and great sound quality the sound quality rivals that of any ear buds i have ever used the battery seem to drain in about 3 to 35 hours but there are no bulky electronics these are literally ear buds without a dangling wire simply awesome,48,13
Cell_Phones_and_Accessories,B002D0ZN8Y,4.0,positive,this is a bluetooth headset that will not illicit looks of contempt or scorn the unit is discreet but sexy and the sound quality is excellent the noise cancelling feature is very effective and is a potential safety issue if you plan to use these outdoors there is only one controll button on the unit that will pause playback answer calls and power on / off the unit i have found the battery life to be fairly short and the microphone is incredibly sensitive so background noise can be a problem with devices that do not allow for configuring mic sensitivity simply put this is an exceptional product but it is not without it is shortcommings apple users should also note compatibility issues with the controll format of this unit if you are like me and want the bleedingof tech this is the solution,143,34
Cell_Phones_and_Accessories,B002D0ZN8Y,3.0,neutral,these sonys are lightweight and comfortable if they work with your phone or mp3 player they are unobtrusive as to be almost invisible unfortunately these do not work well with the iphone 3gs or the palm pre the iphone can not control volume which is ear-splitting loud the volume control disappears and pressing on the volume buttons does nothing the palm pre does control the volume and it works well with the phone but the music does not play too bad because they are nice and lightweight,85,55
Cell_Phones_and_Accessories,B002D0ZN8Y,4.0,positive,i love these except for the volume control the other thing is when i listen to movies on my itouch there is a short delay 1 sec syncing with the mouth saying the words,34,27
Cell_Phones_and_Accessories,B002D0ZN8Y,5.0,positive,i have to admit the sound is not as great as a wired headphone but it is the sacrifice you make for convenience and portability i still think it is the best sounding bluetooth headphone to date i love the discreetness of the headphone people can not even tell you have headphones on i was able to pair with my moto droid with no problems pros no wires best sounding bluetooth headphone in my opinion very discreet high quality unit owned almost a year still works great and i use it about 5x / wk does not work great with iphones i hate anything apple makes especially the iphone cons sound could be a bit louder you need to charge everyday it last for about 2 - 25 hrs of straight listening bit pricey,127,31
Cell_Phones_and_Accessories,B002YB4RDY,4.0,positive,this is a great product especially for the price it was very easy to set up and use the only thing that has disappointed me is the remote which has not worked since day one I am not sure if it is a dead battery or some other issue but plan to contact the seller for a new one overall a great product I am very satisfied and saved a huge amount as opposed to buying the same product at walmart i would absolutely buy this product again,84,290
Cell_Phones_and_Accessories,B002YB4RDY,4.0,positive,works well but it did seem cheaply made and at times it would not pick up the signal or to transmit music,21,9
Cell_Phones_and_Accessories,B002YB4RDY,1.0,negative,i received a usedstatic in frequency signal and headphone wire was flimsy for 7 i got what i paid for not worth it,24,57
Cell_Phones_and_Accessories,B002YB4RDY,1.0,negative,it never turns on when i start my engine i have to disconnect and connect again but at least it saves the station it does not hold my ipod at all,31,60
Cell_Phones_and_Accessories,B002YB4RDY,5.0,positive,well worth the money i did not pay too much for it and my boyfriend used it everyday for a year until it broke he had trouble keeping it upright but fixed it with a little piece of velcro,38,25
Cell_Phones_and_Accessories,B002YB4RDY,1.0,negative,initially it is working fine but some how fm transmitter can not start sometimes i have to unplug and plug it again few times after it get starts i have used this same product for 3years and it works gr8 so i ordered new one as my charging cable was get loose and this newworks awesome,57,63
Cell_Phones_and_Accessories,B002YB4RDY,4.0,positive,works great only thing I am not too happy about is the remote it does not seem to work but the transmitter works well in the car you just have to change the channel away from 881 and i was able to make / receive phone calls and hear the caller on the car speakers shipping was wonderful i received the product in about 2 days,62,92
Cell_Phones_and_Accessories,B002YB4RDY,1.0,negative,as with a lot of ipod accessories the connector cable does not fit in properly to the ipod you have to force it in or rip it outnot something you want to do with a 200,37,184
Cell_Phones_and_Accessories,B002YEIPFM,5.0,positive,why did you choose this rating por que es buy buena y llego todo bien muy contento con la compra,20,9
Cell_Phones_and_Accessories,B002YEIPFM,2.0,negative,this cell phone came in late and on top of that it did not work all that well i live in venezuela and when i arrived here had to pay to get it fixed,33,11
Cell_Phones_and_Accessories,B002YEIPFM,1.0,negative,i bought this product such as new but it is not also i have been trouble because it resets several times I am outside from united states and it took several days to arrived until my hands the seller only gave 30 days guarantee i lost my money,45,0
Cell_Phones_and_Accessories,B002YEIPFM,5.0,positive,new blackberry pearl 8120 unlocked black emerald me gusto la forma en que me llego el producto cumplen con los tiempos establecidos,22,13
Cell_Phones_and_Accessories,B002YEIPFM,3.0,neutral,returned this purchase because it was not as described nothing wrong with the product it had been advertised as the 8120 which works with european sim-cards but i received the 8100 which does not work in europe since it could not be used for my trip i returned it to amazon,50,5
Cell_Phones_and_Accessories,B002YEIPFM,2.0,negative,the battery life sucks one alarm only you can not set multiple alarms you can not upload ringtones without using special software the cell phone is not being recognized by os the lock / unlock mechanism is just stupid you can not lock the phone with combination of key you have to actually click the lock icon can not turn down the ring volume you have to do it thru switching between different preset modes it does not connect to my wifi everything i do not like about a cell phone is there,85,8
Cell_Phones_and_Accessories,B002YEIPFM,1.0,negative,the title of the product is described as new but in the back where the battery has a label that remanufactured in china this seller is a cheat and athank god the blackberry has worked well,38,2
Cell_Phones_and_Accessories,B002YEIPFM,2.0,negative,i got this phone because of it is slim features and the prospect of it is the wi-fi capabilities and has ended up regretting it because i am not being able to talk to anyone and get them to hear me unless i use the speakerphone i donot want to use speakerphone on all of my calls so this is ridiculous do not buy it go for something better,64,1
Cell_Phones_and_Accessories,B0034Z5GY8,4.0,positive,it works only thing i wish is the cable can be a lot shorter the mute button with ipod does not always work well ipod most of the time mistaken it with song play command instead of mic mute a hassle when you are in a call and want to mute but ipod plays a song instead,57,39
Cell_Phones_and_Accessories,B0034Z5GY8,1.0,negative,i bought this to use with my iphone 3gs it does not work as a microphone it does not control music play back it does not start voice control if you hold the button it does not answer calls if you click the button it obviously does not have volume control which i knew ahead of time so basically thisdoes nothing I shall test it out on an iphone 4 but as far as i am concerned thisis falsely advertised,83,25
Cell_Phones_and_Accessories,B0034Z5GY8,3.0,neutral,pros the sound quality of the recordings and skype calls on my 2 g ipod touch is great nice and clear the button on the cord is used as a play / pause button for the music and it works great the pass-through sound to my headphones is good quality as well no degradation that i notice cons the cord is short just under 24 which means you will need to keep you device close to you when using the mic when you add the length of a typical headphone cord 6 feet that puts the mic in somewhat of an awkward position either you have a wad of cord and your device in your shirt pocket or you must talk to you belly button when i plugged in my headset the case for the adapter split open at the seam like it had not been properly fused or glued together a couple of drops of superglue took care of it for under 2 bucks i will not complain takeaway i might buy a few more for the other ipods in the house and maybe experiment with splicing the microphone into a headphone cord closer to a usable position,194,26
Cell_Phones_and_Accessories,B0034Z5GY8,2.0,negative,the product worked well for a few months but by this point the wire connection at the male end is frayed and exposed if i move my iphone around a little i can fool the unit into thinking that the wire noise is a hold button press not bad but I am going to buy a sturdier one when this one breaks in the next few days,66,44
Cell_Phones_and_Accessories,B0034Z5GY8,4.0,positive,thiswas shipped to me in short order and in new condition it worked 100 compatibly with my device i could not ask for anything more,26,35
Cell_Phones_and_Accessories,B0034Z5GY8,3.0,neutral,i use my phone as my music player for my car and when i have my car plugged into the headphone jack on my phone it disables the phones mic so i wanted to get this to solve that problem i also wanted to get this so that i would not have to hold the phone while driving turns out this will not work with my phone i guess if i had a smart phone instead of a dumb phone it would work with it oh well it was cheap so it is not that big of a deal,96,41
Cell_Phones_and_Accessories,B0034Z5GY8,3.0,neutral,it is kind of tedious to use this with headphones you end up having a very long cable in which the microphone is pretty far away from you unless you make a funny little loop on yourself i would partially suggest this although you actually get to use your own headphones the cable does not seem to because any interference in sound quality between directly connecting to my iphone 3 g than with the cable it seems to do exactly as i says just be weary you will have an awkward cable and that is almost enough to not buy it,96,4
Cell_Phones_and_Accessories,B0034Z5GY8,2.0,negative,i bought two of these one for me one for my friend when i opened the first one to try it out it recorded but you could not hear through the headphones no the headphones were not broken i tried the second pair the microphone and the headphones that were plugged into the 35 mm hole worked so it seems to me like it is a 50 chance of them working or not there is a constant problem although with the second one where you have to unplug and replug the jack because it will start echoing the playback through the recording I am assuming there is overlapping wires or something,107,12
Cell_Phones_and_Accessories,B003DR90AS,1.0,negative,used it once before the belt loop snapped in two the first time i sat down and it snagged on the seat not durrable material at all,27,55
Cell_Phones_and_Accessories,B003DR90AS,5.0,positive,this fits a belt really well and was the perfect size for a standard set of handcuffs my brother works in security and he always has this on him i got it for him as a gift a couple years ago and it still is in great condition,48,40
Cell_Phones_and_Accessories,B003DR90AS,3.0,neutral,very large wanted something discreet for off duty this is not it,12,19
Cell_Phones_and_Accessories,B003DR90AS,1.0,negative,i bought two of these and both of them tore during regular use i understand trying to shop cheap but once you ante up for a more expensive case you will thank yourself,32,31
Cell_Phones_and_Accessories,B003DR90AS,4.0,positive,found other uses for these cuff holders when my recent pair came with a pretty good holder i use this for a tape meadur and bandages ace and compression,28,114
Cell_Phones_and_Accessories,B003DR90AS,1.0,negative,strap broke within one week of buying would never buy again and do not recommend,15,56
Cell_Phones_and_Accessories,B003DR90AS,1.0,negative,the first night i used it and was running down some stairs the thing broke if i could give it no stars i would,24,69
Cell_Phones_and_Accessories,B003DR90AS,2.0,negative,had this on my belt for two days before the stitching ripped off the belt loop and the case just fell off poorly constructed very bulky too i could have fit 2 pair of cuffs in it,37,105
Cell_Phones_and_Accessories,B003JZAYZE,4.0,positive,stays charged and i can see it fine i even text while it is in the charger i wish it had an easy way to plug into the pc i could do this permanently but i have it plugged into the wall i can pull out a white cable and plug it into pc but it will not be on my charger but I am always at 100 when i leave for the day,72,18
Cell_Phones_and_Accessories,B003JZAYZE,2.0,negative,basically i thought it would work with the case that i had on it like the description said i was pretty bummed out when i got it and it did not fit the function that it was meant for,38,42
Cell_Phones_and_Accessories,B003JZAYZE,5.0,positive,thisfor the iphone is just what the doctor ordered small sturdy stylish works right out of the box of course i have no case for my iphone so i have no issues with the connector not fitting perfectly as some people have mentioned well worth the money in my view,52,36
Cell_Phones_and_Accessories,B003JZAYZE,3.0,neutral,at least not without some modification the cable that comes with it fits in the bumper case just fine so if you want to be able toyour phone without removing the bumper you need to grind out the bracket that holds the cable until the opening is large enough for the cable end to stick through it then you need to glue it in place with the cable end sticking out about 1/16 of an inch once you go to all that hassle it is a pretty great stand or if you do not use the apple bumper case i suppose it would be a great stand without any hassle,109,76
Cell_Phones_and_Accessories,B003JZAYZE,4.0,positive,great for night stand or at work desk price is high for what it is but looks nice if lower price i may recommend other to buy it,28,53
Cell_Phones_and_Accessories,B003JZAYZE,2.0,negative,the aluminum base it very stylish but the provided charging cord did not work i replaced it with one from apple but with a case or bumper installed the phone would not settle in down far enough to snap into the phone base therefore making it pretty much unusable for me with the replaced cable and removal of the phone case it works fine but not for me,68,90
Cell_Phones_and_Accessories,B003JZAYZE,5.0,positive,i bought thisto use with my iphone 4 for charging and downloading pictures it works very well the connector sticks up high enough to engage the receptacle through the otterbox case it also works well just as a stand when i do not need to charge or download i bought the black version which also came with a black usb cable the fit and finish ofand cable is excellent i plan on ordering a second one,79,56
Cell_Phones_and_Accessories,B003JZAYZE,2.0,negative,the icrado definitely looks sleek and it is sturdy i have 2 problems with it the connectionpart is not as secure as I had like it this device holds a usb / ipod cable so that you can set your ipod / iphone down onto it unfortunately it moves some because it is not built into the metal part of thealso i have a thin rubber case that wraps around my phone although it has an opening for aat the bottom it sometimes prevents getting a close connection with the icrado i do not completely blame the icrado for that theis cool looking and i like that it comes in black but it is very over priced i bought 2 of them and due to the iffy connection sometimes i can not say that i highly recommend it,138,122
Cell_Phones_and_Accessories,B003R6KW02,1.0,negative,the worst devise it was defective and the return policy attrocious no repsonse from amazon or it is subsidiaries what a sharm i will never buy anything else from amazon ever does not fit properly,34,135
Cell_Phones_and_Accessories,B003R6KW02,4.0,positive,the search is over you can rest now delete all those links you have saved up for the perfect case this one might not be perfect but it certainly comes very close it is simple basic in it is design but that is exactly what i want from a case it fits very well an iphone will never slip out of this case has a matte finish which gives it a good grip and limits the scratches or at least makes the tear / normal usage bearable to look at yes it does provide a bit of difficulty when it comes to pressing the volume or the lock button but this is resolved over time the more you use it the easier it gets do yourself and your iphone a favor and get one,134,115
Cell_Phones_and_Accessories,B003R6KW02,5.0,positive,i looked at the reviews before purchasing this product and must say it is a good buy I have had a few cases before this one and this one rates at the top i had a two piece case to start with which came with the phone from at t and i liked it until i dropped my phone and broke the case the case did do it is job although and the phone was not hurt so i could not complain at all and it was free the next case i purchased was a rubber glove case that fit excellent and i liked it real well until i put it into my pocket and when i went to use the phone the case was covered with fuzz and more this case does not collect lint and it bulks up the phone just enough to make it fit my hands well the phone is too small for me to grip well and i wanted something to protect the phone and make it a little larger this case is perfect for me and i do not have to worry about dropping the phone hope this helps,186,131
Cell_Phones_and_Accessories,B003R6KW02,2.0,negative,i returned this product because while priced well it was not clear at all but instead dingy and yellowed,20,55
Cell_Phones_and_Accessories,B003R6KW02,5.0,positive,i have a white verizon iphone 4 so i wanted to have a case that would allow me to show off the white phone the front glass is protected by a standard film the case slips in and out of my pocket with ease i sometimes put my monthly transit pass in the back of the case so as long as i have my phone with me all i have to do is show the back of it to the bus driver there are two aspects to a phone case 1 it should look good 2 it should protect the phone i was able to verify that this case meets the second when i dropped my phone on a gravel driveway the case protected the back and side of the phone perfectly i hope i do not test the case again update 10/31/11 I have noticed that the case is starting to get discolored it is still transparent but the back of my white iphone is starting to look a little yellow when viewed through the case i bought a couple more of these so i can just change the case every few months,192,95
Cell_Phones_and_Accessories,B003R6KW02,3.0,neutral,this is my first smart phone and so it is also my first smart phone case i got the clear case and it is kind of ugly but in the first month of using it it has already saved my phone from damage when i dropped it the holes for access to ports line up nicely and it does not need to be removed for charging i like the soft grip of the case because it makes for more secure holding and keeps the phone from sliding around inside the car the price was right especially compared to other cases I shall keep it,101,29
Cell_Phones_and_Accessories,B003R6KW02,2.0,negative,i originally bought the clear version of this case for my new iphone 4 and was happy at first after using the clear case for a few days i ran into a few problems including the buttons were almost impossible to press especially when docked the camera flash would not work in the case due to glare after a couple weeks the case already looked yellow i returned this case when i found out that a smoked version was being released we are very happy with the smoked and purple versions beside those issues the case works great the rubber is not too soft as to get caught up in your pocket but stays put on slippery surfaces like a table or dashboard i loved seeing my new phone is complete detail but the trade off for the darker colors are worth it trust me as someone who has been down this road consider the other colors first,155,156
Cell_Phones_and_Accessories,B003R6KW02,3.0,neutral,I have had this case on my iphone4 for a year or so paid msrp it shows off the great design of the iphone fairly slim has enough grip while sliding easily in and out of pockets and has protected the phone from drops on concrete from heights that i would swear should shatter the glass my only complaint and reason for only 3 stars is that over time the clear case has yellowed to a rather unappealingto the point where co-workers have commented on it i would definitely buy this case for my next phone but in one of thetints,105,51
Cell_Phones_and_Accessories,B003V8AM8S,1.0,negative,i compared my case to the one my friend got from the t-mobile store and i liked his much better mine was too flexible and flimsy where as his was much more secure and you could not move it around as much,41,26
Cell_Phones_and_Accessories,B003V8AM8S,3.0,neutral,it is a really nice case with looks and texture quality i end up paying 15 with shipping and tax which is a lot money for this case including everything this case should cost around 6 - 7,36,13
Cell_Phones_and_Accessories,B003V8AM8S,1.0,negative,thislooks different on line than real life i was very disaapointed with it upon arrival and i sent it back immediately viai always count on amazon for good products so please review your stuff carefully and price it accordingly i have a much better and less expensive skin cover from t-mobile store in the mall which supposed to be more expensive thanks bashar abdelfattah,67,24
Cell_Phones_and_Accessories,B003V8AM8S,2.0,negative,looks nice and does fit but i was hoping for something a bit more snug around my phone it is pretty thin and can be taken off easily which can be a good or bad thing depending on your preference love the gripping on the sides but i stopped using it because the case kept coming off now looking for another,61,21
Cell_Phones_and_Accessories,B003V8AM8S,5.0,positive,i read the reviews on this and i wanted to cancel right away unable to do so i recieved the case and put it on my vibrant to my surprise it fits like a glove i immediately threw out the case i got for five dollars on amazon because this one is excellent in every way the inserts are perfect for headphones and usb and volume and power buttons i can operate the entire phone while it is in the case great product,84,15
Cell_Phones_and_Accessories,B003V8AM8S,2.0,negative,the very short answer here is if you own a samsung vibrant or other samsung galaxy s phone this silicone case is much too loose i purchased this one and the cheapo-cheapo no name silicone one for about 2 the amzer virtually falls right off while the cheaper one is significantly snugger but actually not quite perfect either with the amzer stick your phone in a pocket the case falls off put it just about anywhere it is in contact with any but smooth smooth surfaces and it just falls off the cheapo-cheapo no name brand fits slightly better if you have found a better one out there please let me know so i can try it,116,29
Cell_Phones_and_Accessories,B003V8AM8S,4.0,positive,it is rather large does not hold the phone securely but does work well in conjunction with a hard case and does not block the front camera like many others,27,19
Cell_Phones_and_Accessories,B003V8AM8S,5.0,positive,thiswas great it is everything i hoped it would be and work exactly for what i wanted and deffinitly needed for the safty of my phone laughing out loud greatand very durable and plenty of shock resistence if dropped plan on getting another for my wife and shipping was great thank you very much,55,12
Cell_Phones_and_Accessories,B0041F3A02,3.0,neutral,i bought this to enable charging an ipod touch in my car with a micro usb adapter and to improve the signal from the ipod to my tape adapter in my car stereo is device handles both of those tasks like a champ and for a great process making it a terrific value update it was too good to be true and broke not too much after i wrote the above even although i was very gentle with it sigh,80,4
Cell_Phones_and_Accessories,B0041F3A02,4.0,positive,i was looking for something like this convert my old palm pre micro usb data cable into a workable iphone 4 data cable this adapter does the job just fine it is not fancy nor does it lock in place like original iphone data cables but for the money and the ability so reuse an old cable from another phone is priceless now i can keep a data cable at work and one at home i have not tried the line out port and honestly I am not too sure what it is for i really do not have any use for it so i can not give any review on it hope this helps,111,63
Cell_Phones_and_Accessories,B0041F3A02,1.0,negative,as everyone says it falls out but i thought I had keep it in with an attractive rubber band turns out this covers up the ports on it also most importantly the sound through it is terrible tinny no base sounds like it is coming through a can not a good choice if you plan on listening to music through it i ended up getting a kinivo bluetooth receiver for use in my car costs a lot more at 40 but works great give it a look,85,18
Cell_Phones_and_Accessories,B0041F3A02,5.0,positive,bought this for my i pod 5th generation since the audio jack was broken works great sound quality is also great downside needed volume control headphones on the bright side my phone charger works with this device d,38,0
Cell_Phones_and_Accessories,B0041F3A02,3.0,neutral,i wanted to use to replace my headphones jack of my ipod but turns out you can not control the volume with this [ however it was cheap soooooo eh,29,28
Cell_Phones_and_Accessories,B0041F3A02,4.0,positive,my ipod took a spill down some stairs and the headphones bent the audio jack in such a way the connection was never complete causing some sounds to come through but not others i did some research and bought one of these guys to see if it would solve the problem since i can not really afford to have the ipod repaired it works great I had say the sound quality is actually better than before i would not hesitate to give this product a five star rating except for two things the product falls out a lot and wiggles in the slot and the lack of volume control required me to buy another cable i justtaped it in place and it works great,123,73
Cell_Phones_and_Accessories,B0041F3A02,2.0,negative,it has no latch so it is constantly getting pulled out of the idevice by the attached cables making it unusable in a car buy this only if the idevice you intend to plug it into and the cables plugged into it will not be moved while it is in use,51,10
Cell_Phones_and_Accessories,B0041F3A02,5.0,positive,this adapter is exactly what it looks like it functions well is very durable and works with every idevice i own it is also a very quick fix for those pesky ipod headphone jack failures it seamlessly kept my ipod working in the car until i had time to fix the headphone jack,53,34
Cell_Phones_and_Accessories,B0041NO012,4.0,positive,for the money you can not beat it it works well and i recieved it within a few days of placing the order,23,81
Cell_Phones_and_Accessories,B0041NO012,1.0,negative,sometimes just sometimes you should believe what you read in the reviews this product is not worth the box it came in i took a gamble on it since it was so inexpensive er cheap epic fail the ipod touch is for my 13 year old for christmas no way in the world am i protecting it with one of these spend a little more and truly protect your investment look elsewhere,72,4
Cell_Phones_and_Accessories,B0041NO012,3.0,neutral,very thin and too soft it does not offer a lot protection to the i pod it is just cute simple and does not offer a lot of grip,27,40
Cell_Phones_and_Accessories,B0041NO012,1.0,negative,garbage garbage and then if course garbage it is so flimsy that it stretches out of shape within a day guess you get what u pay for stay away from this one,32,69
Cell_Phones_and_Accessories,B0041NO012,3.0,neutral,shipping overall was good low price but I am not really sure how well silicone covers are supposed to work being that i dropped my ipod and the screen cracked probably my own fault since i did not do any research on it overall good product if you are not as clumsy as i am,52,10
Cell_Phones_and_Accessories,B0041NO012,2.0,negative,the case is pretty nice and i will use it until i can afford a better one the screen protector is no good although unless you are an expert at getting it on with no air bubbles I am not and it did not have instructions for installation either,48,45
Cell_Phones_and_Accessories,B0041NO012,5.0,positive,very happy with this product it came very fast and was exactly as described it was so much cheaper than buying in store and came with a nice screen protector two durable silicon cases and a little cleaning cloth perfect,40,70
Cell_Phones_and_Accessories,B0041NO012,4.0,positive,everything about these are great only negative it the fact they slip off of my ipod they even came early then the set date it was suppose to be here the screen protector went on easy and has been working ever since,42,66
Cell_Phones_and_Accessories,B0043D06M2,4.0,positive,this cover looks cool and fits my galaxy phone well gives it that extra protection in case i drop it,20,27
Cell_Phones_and_Accessories,B0043D06M2,5.0,positive,my daughter really loved her case as she is a zebra freak after bugging me for a long time i finally broke down and bought her a new case i am glad she likes it bcause it is durable thanks,40,15
Cell_Phones_and_Accessories,B0043D06M2,2.0,negative,put it on the phone and took it off to try the other case that i had bought and it broke not good quality at all,26,23
Cell_Phones_and_Accessories,B0043D06M2,4.0,positive,my daughter loves the funky design it was good for the price a little difficult to remove although not a bad purchase,22,17
Cell_Phones_and_Accessories,B0043D06M2,3.0,neutral,when i recieved the case there was sticky stuff along one of the bottom corners i figured it had been from the packaging so i rubbed it off with my finger and some of the zebra print came off it also has some scratches on one of the top corners so the zebra print has been scratched off other wise for the price of the case i am satisfied with the product it is a little difficult to get off once you have put it on your phone,88,8
Cell_Phones_and_Accessories,B0043D06M2,2.0,negative,i ordered this looking at the picture when i received it it was very cheap looking and cracked down the side and missing a part of it thank god amamzon customer service refunded me my money i will be thinking again before buying anything again from this seller,48,9
Cell_Phones_and_Accessories,B0043D06M2,1.0,negative,the case is cute however it does not fit the phone i purchased it for unfortunately i can not use it,20,28
Cell_Phones_and_Accessories,B0043D06M2,5.0,positive,i bought this case for my daughters samsung phone and she absolutely loves it the price was very reasonable as well,21,24
Cell_Phones_and_Accessories,B0043X7JRW,5.0,positive,this phone works well has clear sound a nice touchscreen and good internet access when used with a t-mobile prepaid card just keep in mind that it does not have access to apps so all those nice things that smart phones do with apps are not available with this phone the browser is pretty decent although and the email service works fine just do not expect the functions you get from an android or iphone or you will be seriously disappointed,80,62
Cell_Phones_and_Accessories,B0043X7JRW,3.0,neutral,i love samsung phones but i made a mistake buying this one it is really basic and has no wi-fi good phone for older and younger people,27,40
Cell_Phones_and_Accessories,B0043X7JRW,2.0,negative,this seems to be a nice phone but the phone that i ordered was suppose to be new clearly this is a used phone with another persons phone numbers already in it also there was no manual and i do not know how old the battery is but it does not look new either i should have paid a little more and got my phone from amazon instead of this seller,70,94
Cell_Phones_and_Accessories,B0043X7JRW,5.0,positive,it was good product unfortunately it was not what i was looking for it came as timely as it could i would have been very happy with it but i am looking for something else they had refunded me in a timely manor,42,18
Cell_Phones_and_Accessories,B0043X7JRW,5.0,positive,hi i have used this phone for 1 month now and am very satisfied with it it has all the functionalities that i want this ph is best in it is price range you will never get ph for this price no problems yet,43,81
Cell_Phones_and_Accessories,B0043X7JRW,5.0,positive,this phone is amazing very nice touchscreen phone for smartphone beginners sturdy nothing fancy all the features worked as expected battery lasts longer assuming i make 4 or 5 calls per day for 30 or 40 minutes of total time you do not need to recharge everyday unless you listen songs and take videos kind of stuff nice touchscreen and easy to operate we have a problem with the speaker phone voice is not clear when you use speakerphone but i put rarely on speaker,85,83
Cell_Phones_and_Accessories,B0043X7JRW,3.0,neutral,i bought thisand the shipping was great but when i opened the box and looked at the phone i said wow this phone is amazing so i opened the back of it and took out the battery from the bag to power my samsung behold and when i put the battery in it does not fit i asked everyone in my house to see if i was wrong but they sended me a different kind of battery for this phone the battery is for another phone so i ended up going to t-mobile and buying a 6000 battery for the samsung,102,64
Cell_Phones_and_Accessories,B0043X7JRW,2.0,negative,purchased this in june and worked ok for a while but in trying to text the screen would not automatically turn and show the keyboard got worse as time passed contacted seller who referred me to manufacturer manufacturer said it was out of warranty now has a thumping sound and feeling when on the phone and drops calls a lot seller states that it is beyod the 7 day warranty period very dissatisfied with phone and seller,77,42
Cell_Phones_and_Accessories,B0048AO7A2,4.0,positive,my wife thinks it is sexy it fits in there like a glove tight there is enough of a lip on the front to help protect the screen,29,26
Cell_Phones_and_Accessories,B0048AO7A2,2.0,negative,the case looked wonderful at first but that did not last long the print peels off without hardly any distress to the phone or case after having this awesome print cover for a week you will be left with just a silver cover that looks like crap definitely does not last long probably would not purchase this again as it is not worth the time and money,63,13
Cell_Phones_and_Accessories,B0048AO7A2,5.0,positive,love thisrecieved it in the mail faster than i expected love that it is hard enough to keep my phone sturdy if i drop it love the feel of the rubberdized could nt ve been any happier thanks jessica,39,24
Cell_Phones_and_Accessories,B0048AO7A2,1.0,negative,this product would not close completely over my phone no matter how i tried one corner would always not snap shut it was still secure but thewould catch on things functional ish would not recommend this product,38,21
Cell_Phones_and_Accessories,B0048AO7A2,1.0,negative,the design lasts maybe a week before it starts to scratch off it is really not worth the money for a cheap case,22,15
Cell_Phones_and_Accessories,B0048AO7A2,2.0,negative,i loved the case when i saw it on amazon and when it arrived at my house but one side did not fit and no matter what i tried it would not snap,32,29
Cell_Phones_and_Accessories,B0048AO7A2,3.0,neutral,this is pretty and has a soft velvety feel but the plastic is thick making it hard to reach buttons and i had to enlarge the opening for the charging port the plastic edges are white and really show up,40,19
Cell_Phones_and_Accessories,B0048AO7A2,2.0,negative,this product is inexpensive so i did not mind as much the bad quality but overall it is pretty bad it is a matte finish not a glossy one like the picture and the print starts to peel off after the first couple uses i got it for the sake of having something different to look at but I have ended up going back to my old cases,65,12
Cell_Phones_and_Accessories,B004AYZKE8,1.0,negative,i did not recieve my card pg sales printed priority mail mailing labels from home but i contacted postal service and they said there was no sign of package being mailed they immediately charge your charge card and put delivery date weeks after purchase they do not respond to any emails sent to them do not buy from pg sales they are a fraud,64,4
Cell_Phones_and_Accessories,B004AYZKE8,5.0,positive,buying these cards work great when the price drops to 220 it is a great deal the service has been great for me so far,25,63
Cell_Phones_and_Accessories,B004AYZKE8,1.0,negative,bad card caught in the middle neither straight talk nor amazon will give any satisfaction deal with st or walmarts directly cardart is mysteriously missing from amazons rogue gallery mysteriously missing from everywhere tried to save a buck and got burnt,41,18
Cell_Phones_and_Accessories,B004AYZKE8,1.0,negative,horrible customer service would not return emails waited 2 weeks for a response before sending defective card back thank goodness for amazons return policy stay away from cardart,28,0
Cell_Phones_and_Accessories,B004AYZKE8,1.0,negative,i purchased a card in early september received a physical card and had been using the card successfully for 25 months however straight talk suddenly deactivated my account yesterday telling me that the card was fraudulent my service is currently shut off pending further investigation amazon is not an authorized reseller of straight talk cards do not risk it,58,28
Cell_Phones_and_Accessories,B004AYZKE8,3.0,neutral,i saw a 6 month unlimited card they asking 49900 i saw on walmartcom it sells for 24999 or buy 6 1 month card it comes out to 27000 they asking way to much for that card,37,72
Cell_Phones_and_Accessories,B004AYZKE8,1.0,negative,i too got swept into the pawn shop pickers scam ordered 2 cards that are fraudulent and do not work please avoid this seller / product,24,10
Cell_Phones_and_Accessories,B004AYZKE8,5.0,positive,not to much to say about this deal other than awesom saved 50 by buying this pre paid card not to mention when using the pre pay card you do not pay monthly tax on the straight talk bill,38,34
Cell_Phones_and_Accessories,B004DM0S1M,2.0,negative,i thought this case was going to be great for my phone however it is very cheap and the pictures do not do it justice i was very disappointed in this case,29,55
Cell_Phones_and_Accessories,B004DM0S1M,3.0,neutral,well it fits my iphone 4 but the only problem it does not have an outing for the chord for charge so that is my only problem it is cute,27,40
Cell_Phones_and_Accessories,B004DM0S1M,3.0,neutral,not so good product it is very nice now the case but soon stretched and not working properly 60 percent recommended,20,19
